RealGM Summary Page,Highest Level Reached,Season,,School,,SR-1,SR-2,BPM,,,
/player/Kris-Joseph/Summary/6525,NBA,2011,12,Syracuse,/player/Kris-Joseph/Summary/6525=2011,/cbb/players/kris-joseph-1.html,,4.60,2.20,6.80,
/player/Dallis-Joyner/Summary/17900,International,2010,11,Stony Brook,/player/Dallis-Joyner/Summary/17900=2010,/cbb/players/dallis-joyner-1.html,,-3.80,2.70,-1.10,
/player/Dallis-Joyner/Summary/17900,International,2011,12,Stony Brook,/player/Dallis-Joyner/Summary/17900=2011,/cbb/players/dallis-joyner-1.html,,0.90,1.60,2.50,
/player/Terrence-Joyner/Summary/23161,International,2010,11,Mississippi Valley State,/player/Terrence-Joyner/Summary/23161=2010,/cbb/players/terrence-joyner-1.html,,-1.10,-2.40,-3.60,
/player/Terrence-Joyner/Summary/23161,International,2011,12,Mississippi Valley State,/player/Terrence-Joyner/Summary/23161=2011,/cbb/players/terrence-joyner-1.html,,1.30,-2.70,-1.40,
/player/Garland-Judkins/Summary/6646,International,2010,11,Texas A&M-CC,/player/Garland-Judkins/Summary/6646=2010,/cbb/players/garland-judkins-1.html,,-6.20,-2.50,-8.70,
/player/Kenny-Kadji/Summary/5633,International,2011,12,Miami (FL),/player/Kenny-Kadji/Summary/5633=2011,/cbb/players/kenny-kadji-1.html,,2.40,2.90,5.30,
/player/Kenny-Kadji/Summary/5633,International,2012,13,Miami (FL),/player/Kenny-Kadji/Summary/5633=2012,/cbb/players/kenny-kadji-1.html,,2.80,2.90,5.70,
/player/Brylle-Kamen/Summary/12211,International,2010,11,San Jose State,/player/Brylle-Kamen/Summary/12211=2010,/cbb/players/brylle-kamen-1.html,,-9.10,-3.50,-12.50,
/player/Jeremiah-Kelly/Summary/6046,International,2010,11,DePaul,/player/Jeremiah-Kelly/Summary/6046=2010,/cbb/players/jeremiah-kelly-1.html,,2.30,0.00,2.30,
/player/Jeremiah-Kelly/Summary/6046,International,2011,12,DePaul,/player/Jeremiah-Kelly/Summary/6046=2011,/cbb/players/jeremiah-kelly-1.html,,4.50,-1.70,2.90,
/player/Sergio-Kerusch/Summary/20396,International,2010,11,Western Kentucky,/player/Sergio-Kerusch/Summary/20396=2010,/cbb/players/sergio-kerusch-1.html,,3.30,-3.20,0.10,
/player/Jake-Koch/Summary/7459,International,2010,11,Northern Iowa,/player/Jake-Koch/Summary/7459=2010,/cbb/players/jake-koch-1.html,,3.70,3.80,7.50,
/player/Jake-Koch/Summary/7459,International,2011,12,Northern Iowa,/player/Jake-Koch/Summary/7459=2011,/cbb/players/jake-koch-1.html,,2.30,4.80,7.10,
/player/Jake-Koch/Summary/7459,International,2012,13,Northern Iowa,/player/Jake-Koch/Summary/7459=2012,/cbb/players/jake-koch-1.html,,1.70,5.60,7.40,
/player/Kyle-Kuric/Summary/6122,International,2010,11,Louisville,/player/Kyle-Kuric/Summary/6122=2010,/cbb/players/kyle-kuric-1.html,,6.70,2.00,8.70,
/player/Kyle-Kuric/Summary/6122,International,2011,12,Louisville,/player/Kyle-Kuric/Summary/6122=2011,/cbb/players/kyle-kuric-1.html,,4.50,3.30,7.90,
/player/David-Kyles/Summary/7556,International,2010,11,Wichita State,/player/David-Kyles/Summary/7556=2010,/cbb/players/david-kyles-1.html,,5.10,1.00,6.20,
/player/David-Kyles/Summary/7556,International,2011,12,Wichita State,/player/David-Kyles/Summary/7556=2011,/cbb/players/david-kyles-1.html,,5.00,2.80,7.90,
/player/Hernst-Laroche/Summary/9075,International,2010,11,New Mexico State,/player/Hernst-Laroche/Summary/9075=2010,/cbb/players/hernst-laroche-1.html,,2.20,0.40,2.70,
/player/Hernst-Laroche/Summary/9075,International,2011,12,New Mexico State,/player/Hernst-Laroche/Summary/9075=2011,/cbb/players/hernst-laroche-1.html,,3.50,0.80,4.30,
/player/Brendon-Lavender/Summary/6642,International,2010,11,Arizona,/player/Brendon-Lavender/Summary/6642=2010,/cbb/players/brendon-lavender-1.html,,3.60,0.80,4.40,
/player/Brendon-Lavender/Summary/6642,International,2011,12,Arizona,/player/Brendon-Lavender/Summary/6642=2011,/cbb/players/brendon-lavender-1.html,,4.60,-0.80,3.80,
/player/Malcolm-Lee/Summary/2182,NBA,2010,11,UCLA,/player/Malcolm-Lee/Summary/2182=2010,/cbb/players/malcolm-lee-1.html,,3.70,0.40,4.10,
/player/Travis-Lee/Summary/20350,International,2010,11,Troy,/player/Travis-Lee/Summary/20350=2010,/cbb/players/travis-lee-1.html,,2.30,-5.30,-3.00,
/player/Travis-Leslie/Summary/5662,NBA,2010,11,Georgia,/player/Travis-Leslie/Summary/5662=2010,/cbb/players/travis-leslie-1.html,,6.20,3.30,9.40,
/player/Robert-Lewandowski/Summary/4131,International,2010,11,Texas Tech,/player/Robert-Lewandowski/Summary/4131=2010,/cbb/players/robert-lewandowski-1.html,,1.10,1.30,2.40,
/player/Robert-Lewandowski/Summary/4131,International,2011,12,Texas Tech,/player/Robert-Lewandowski/Summary/4131=2011,/cbb/players/robert-lewandowski-1.html,,-4.50,1.80,-2.70,
/player/DeAndre-Liggins/Summary/5713,NBA,2010,11,Kentucky,/player/DeAndre-Liggins/Summary/5713=2010,/cbb/players/deandre-liggins-1.html,,2.90,4.30,7.20,
/player/Damian-Lillard/Summary/13809,NBA,2010,11,Weber State,/player/Damian-Lillard/Summary/13809=2010,/cbb/players/damian-lillard-1.html,,6.50,-1.10,5.40,
/player/Damian-Lillard/Summary/13809,NBA,2011,12,Weber State,/player/Damian-Lillard/Summary/13809=2011,/cbb/players/damian-lillard-1.html,,10.30,-1.40,8.80,
/player/Mario-Little/Summary/4190,International,2010,11,Kansas,/player/Mario-Little/Summary/4190=2010,/cbb/players/mario-little-1.html,,3.40,3.80,7.20,
/player/Brad-Loesing/Summary/21467,International,2010,11,Wofford,/player/Brad-Loesing/Summary/21467=2010,/cbb/players/brad-loesing-1.html,,-0.50,-1.40,-1.80,
/player/Brad-Loesing/Summary/21467,International,2011,12,Wofford,/player/Brad-Loesing/Summary/21467=2011,/cbb/players/brad-loesing-1.html,,1.00,-2.50,-1.50,
/player/David-Loubeau/Summary/4285,International,2010,11,Texas A&M,/player/David-Loubeau/Summary/4285=2010,/cbb/players/david-loubeau-1.html,,0.30,0.50,0.80,
/player/David-Loubeau/Summary/4285,International,2011,12,Texas A&M,/player/David-Loubeau/Summary/4285=2011,/cbb/players/david-loubeau-1.html,,-0.30,0.70,0.40,
/player/Luke-Loucks/Summary/3695,International,2010,11,Florida State,/player/Luke-Loucks/Summary/3695=2010,/cbb/players/luke-loucks-1.html,,-1.50,2.20,0.70,
/player/Luke-Loucks/Summary/3695,International,2011,12,Florida State,/player/Luke-Loucks/Summary/3695=2011,/cbb/players/luke-loucks-1.html,,1.70,3.10,4.80,
/player/Arnold-Louis/Summary/17448,International,2011,12,Savannah State,/player/Arnold-Louis/Summary/17448=2011,/cbb/players/arnold-louis-1.html,,-1.20,2.20,0.90,
/player/Arnold-Louis/Summary/17448,International,2012,13,Savannah State,/player/Arnold-Louis/Summary/17448=2012,/cbb/players/arnold-louis-1.html,,-2.90,3.00,0.10,
/player/Korie-Lucious/Summary/3908,International,2010,11,Michigan State,/player/Korie-Lucious/Summary/3908=2010,/cbb/players/korie-lucious-1.html,,1.10,-0.60,0.50,
/player/Korie-Lucious/Summary/3908,International,2012,13,Iowa State,/player/Korie-Lucious/Summary/3908=2012,/cbb/players/korie-lucious-1.html,,2.30,-1.60,0.70,
/player/Stephen-Lumpkins/Summary/16946,International,2010,11,American University,/player/Stephen-Lumpkins/Summary/16946=2010,/cbb/players/stephen-lumpkins-1.html,,0.60,0.50,1.10,
/player/Stephen-Lumpkins/Summary/16946,International,2012,13,American University,/player/Stephen-Lumpkins/Summary/16946=2012,/cbb/players/stephen-lumpkins-1.html,,-0.40,0.40,-0.10,
/player/Mark-Lyons/Summary/10917,International,2010,11,Xavier,/player/Mark-Lyons/Summary/10917=2010,/cbb/players/mark-lyons-1.html,,1.30,0.50,1.80,
/player/Mark-Lyons/Summary/10917,International,2011,12,Xavier,/player/Mark-Lyons/Summary/10917=2011,/cbb/players/mark-lyons-1.html,,3.60,1.00,4.60,
/player/Mark-Lyons/Summary/10917,International,2012,13,Arizona,/player/Mark-Lyons/Summary/10917=2012,/cbb/players/mark-lyons-1.html,,5.10,-0.10,5.00,
/player/Scott-Machado/Summary/18146,NBA,2010,11,Iona,/player/Scott-Machado/Summary/18146=2010,/cbb/players/scott-machado-1.html,,1.80,-0.60,1.20,
/player/Scott-Machado/Summary/18146,NBA,2011,12,Iona,/player/Scott-Machado/Summary/18146=2011,/cbb/players/scott-machado-1.html,,5.70,0.20,5.90,
/player/Genesis-Maciel/Summary/17744,International,2010,11,Hartford,/player/Genesis-Maciel/Summary/17744=2010,/cbb/players/genesis-maciel-1.html,,-2.90,-2.70,-5.60,
/player/Genesis-Maciel/Summary/17744,International,2011,12,Hartford,/player/Genesis-Maciel/Summary/17744=2011,/cbb/players/genesis-maciel-1.html,,-1.60,-4.10,-5.70,
/player/Shelvin-Mack/Summary/9419,NBA,2010,11,Butler,/player/Shelvin-Mack/Summary/9419=2010,/cbb/players/shelvin-mack-1.html,,5.30,1.00,6.30,
/player/Greg-Mangano/Summary/12707,International,2010,11,Yale,/player/Greg-Mangano/Summary/12707=2010,/cbb/players/greg-mangano-1.html,,-1.50,2.60,1.10,
/player/Greg-Mangano/Summary/12707,International,2011,12,Yale,/player/Greg-Mangano/Summary/12707=2011,/cbb/players/greg-mangano-1.html,,0.70,0.40,1.00,
/player/Jared-Maree/Summary/14039,International,2010,11,Texas-RGV,/player/Jared-Maree/Summary/14039=2010,/cbb/players/jared-maree-1.html,,-2.90,-2.90,-5.80,
/player/Jared-Maree/Summary/14039,International,2011,12,Texas-RGV,/player/Jared-Maree/Summary/14039=2011,/cbb/players/jared-maree-1.html,,0.40,-2.40,-1.90,
/player/Kelvin-Martin/Summary/15905,International,2010,11,Charleston Southern,/player/Kelvin-Martin/Summary/15905=2010,/cbb/players/kelvin-martin-1.html,,3.40,2.40,5.80,
/player/Kelvin-Martin/Summary/15905,International,2011,12,Charleston Southern,/player/Kelvin-Martin/Summary/15905=2011,/cbb/players/kelvin-martin-1.html,,1.50,4.10,5.60,
/player/Brice-Massamba/Summary/10003,International,2010,11,UNLV,/player/Brice-Massamba/Summary/10003=2010,/cbb/players/brice-massamba-1.html,,0.40,3.00,3.40,
/player/Brice-Massamba/Summary/10003,International,2011,12,UNLV,/player/Brice-Massamba/Summary/10003=2011,/cbb/players/brice-massamba-1.html,,1.10,1.60,2.80,
/player/Julian-Mavunga/Summary/11540,International,2010,11,Miami (OH),/player/Julian-Mavunga/Summary/11540=2010,/cbb/players/julian-mavunga-1.html,,1.30,0.40,1.70,
/player/Julian-Mavunga/Summary/11540,International,2011,12,Miami (OH),/player/Julian-Mavunga/Summary/11540=2011,/cbb/players/julian-mavunga-1.html,,1.70,0.90,2.70,
/player/Drew-Maynard/Summary/12978,International,2010,11,Oakland,/player/Drew-Maynard/Summary/12978=2010,/cbb/players/drew-maynard-1.html,,0.50,1.60,2.20,
/player/Trey-McCorkle/Summary/12837,International,2010,11,Fort Wayne,/player/Trey-McCorkle/Summary/12837=2010,/cbb/players/trey-mccorkle-1.html,,0.10,-0.10,0.00,
/player/Trey-McCorkle/Summary/12837,International,2011,12,Fort Wayne,/player/Trey-McCorkle/Summary/12837=2011,/cbb/players/trey-mccorkle-1.html,,0.70,-1.70,-1.00,
/player/Phillip-McDonald/Summary/9855,International,2010,11,New Mexico,/player/Phillip-McDonald/Summary/9855=2010,/cbb/players/phillip-mcdonald-1.html,,3.50,0.80,4.30,
/player/Phillip-McDonald/Summary/9855,International,2011,12,New Mexico,/player/Phillip-McDonald/Summary/9855=2011,/cbb/players/phillip-mcdonald-1.html,,5.10,-0.70,4.40,
/player/Quinn-McDowell/Summary/18990,International,2010,11,William & Mary,/player/Quinn-McDowell/Summary/18990=2010,/cbb/players/quinn-mcdowell-1.html,,5.70,-2.20,3.50,
/player/Quinn-McDowell/Summary/18990,International,2011,12,William & Mary,/player/Quinn-McDowell/Summary/18990=2011,/cbb/players/quinn-mcdowell-1.html,,1.80,-3.20,-1.40,
/player/Trey-McKinney-Jones/Summary/13175,NBA,2011,12,Miami (FL),/player/Trey-McKinney-Jones/Summary/13175=2011,/cbb/players/trey-mckinney-jones-1.html,,3.10,1.00,4.10,
/player/Trey-McKinney-Jones/Summary/13175,NBA,2012,13,Miami (FL),/player/Trey-McKinney-Jones/Summary/13175=2012,/cbb/players/trey-mckinney-jones-1.html,,4.30,2.10,6.40,
/player/Sam-McLaurin/Summary/15971,International,2010,11,Coastal Carolina,/player/Sam-McLaurin/Summary/15971=2010,/cbb/players/sam-mclaurin-1.html,,1.30,4.40,5.80,
/player/Sam-McLaurin/Summary/15971,International,2011,12,Coastal Carolina,/player/Sam-McLaurin/Summary/15971=2011,/cbb/players/sam-mclaurin-1.html,,1.40,1.00,2.40,
/player/Sam-McLaurin/Summary/15971,International,2012,13,Illinois,/player/Sam-McLaurin/Summary/15971=2012,/cbb/players/sam-mclaurin-1.html,,0.40,3.30,3.70,
/player/Oliver-McNally/Summary/12553,International,2010,11,Harvard,/player/Oliver-McNally/Summary/12553=2010,/cbb/players/oliver-mcnally-1.html,,4.90,0.00,4.90,
/player/Oliver-McNally/Summary/12553,International,2011,12,Harvard,/player/Oliver-McNally/Summary/12553=2011,/cbb/players/oliver-mcnally-1.html,,3.60,0.90,4.60,
/player/Kelvin-McNeil/Summary/18503,International,2010,11,Delaware,/player/Kelvin-McNeil/Summary/18503=2010,/cbb/players/kelvin-mcneil-1.html,,-3.70,0.00,-3.70,
/player/Kelvin-McNeil/Summary/18503,International,2011,12,Delaware,/player/Kelvin-McNeil/Summary/18503=2011,/cbb/players/kelvin-mcneil-1.html,,-3.90,-0.90,-4.80,
/player/Kelvin-McNeil/Summary/18503,International,2012,13,UNC Greensboro,/player/Kelvin-McNeil/Summary/18503=2012,/cbb/players/kelvin-mcneil-1.html,,-4.10,-0.60,-4.70,
/player/Kevin-McShane/Summary/6807,International,2010,11,Oregon State,/player/Kevin-McShane/Summary/6807=2010,/cbb/players/kevin-mcshane-1.html,,-2.00,1.70,-0.30,
/player/Kevin-McShane/Summary/6807,International,2011,12,Oregon State,/player/Kevin-McShane/Summary/6807=2011,/cbb/players/kevin-mcshane-1.html,,-2.10,-0.90,-3.00,
/player/Tony-Meier/Summary/15710,International,2010,11,Milwaukee,/player/Tony-Meier/Summary/15710=2010,/cbb/players/tony-meier-1.html,,6.10,0.30,6.40,
/player/Tony-Meier/Summary/15710,International,2011,12,Milwaukee,/player/Tony-Meier/Summary/15710=2011,/cbb/players/tony-meier-1.html,,4.20,-0.50,3.70,
/player/Reggie-Middleton/Summary/16390,International,2010,11,Winthrop,/player/Reggie-Middleton/Summary/16390=2010,/cbb/players/reggie-middleton-1.html,,2.00,0.80,2.80,
/player/Reggie-Middleton/Summary/16390,International,2011,12,Winthrop,/player/Reggie-Middleton/Summary/16390=2011,/cbb/players/reggie-middleton-1.html,,1.10,-0.10,1.00,
/player/Anthony-Miles/Summary/21537,International,2010,11,Lamar,/player/Anthony-Miles/Summary/21537=2010,/cbb/players/anthony-miles-1.html,,1.10,-1.50,-0.40,
/player/Anthony-Miles/Summary/21537,International,2011,12,Lamar,/player/Anthony-Miles/Summary/21537=2011,/cbb/players/anthony-miles-1.html,,4.50,-0.20,4.30,
/player/Darius-Miller/Summary/2364,NBA,2010,11,Kentucky,/player/Darius-Miller/Summary/2364=2010,/cbb/players/darius-miller-1.html,,5.30,3.90,9.20,
/player/Darius-Miller/Summary/2364,NBA,2011,12,Kentucky,/player/Darius-Miller/Summary/2364=2011,/cbb/players/darius-miller-1.html,,6.60,1.50,8.10,
/player/Ilija-Milutinovic/Summary/12980,International,2010,11,Oakland,/player/Ilija-Milutinovic/Summary/12980=2010,/cbb/players/ilija-milutinovic-1.html,,2.20,-0.90,1.30,
/player/Kwamain-Mitchell/Summary/10773,International,2011,12,Saint Louis,/player/Kwamain-Mitchell/Summary/10773=2011,/cbb/players/kwamain-mitchell-1.html,,5.80,2.10,7.90,
/player/Kwamain-Mitchell/Summary/10773,International,2012,13,Saint Louis,/player/Kwamain-Mitchell/Summary/10773=2012,/cbb/players/kwamain-mitchell-1.html,,2.40,2.80,5.10,
/player/Nemanja-Mitrovic/Summary/8481,International,2010,11,Portland,/player/Nemanja-Mitrovic/Summary/8481=2010,/cbb/players/nemanja-mitrovic-1.html,,5.50,-2.00,3.50,
/player/Nemanja-Mitrovic/Summary/8481,International,2011,12,Portland,/player/Nemanja-Mitrovic/Summary/8481=2011,/cbb/players/nemanja-mitrovic-1.html,,-1.20,-2.80,-4.00,
/player/BJ-Monteiro/Summary/10385,International,2010,11,Duquesne,/player/BJ-Monteiro/Summary/10385=2010,/cbb/players/bj-monteiro-1.html,,1.40,2.40,3.80,
/player/BJ-Monteiro/Summary/10385,International,2011,12,Duquesne,/player/BJ-Monteiro/Summary/10385=2011,/cbb/players/bj-monteiro-1.html,,2.40,0.90,3.30,
/player/Brandon-Moore/Summary/23037,International,2010,11,Florida International,/player/Brandon-Moore/Summary/23037=2010,/cbb/players/brandon-moore-1.html,,-6.30,4.80,-1.60,
/player/Brandon-Moore/Summary/23037,International,2011,12,Florida International,/player/Brandon-Moore/Summary/23037=2011,/cbb/players/brandon-moore-1.html,,-3.30,4.50,1.20,
/player/Brandon-Moore/Summary/23037,International,2012,13,Southern,/player/Brandon-Moore/Summary/23037=2012,/cbb/players/brandon-moore-1.html,,-2.60,4.90,2.30,
/player/Cameron-Moore/Summary/8156,International,2010,11,UAB,/player/Cameron-Moore/Summary/8156=2010,/cbb/players/cameron-moore-1.html,,0.60,3.70,4.30,
/player/Cameron-Moore/Summary/8156,International,2011,12,UAB,/player/Cameron-Moore/Summary/8156=2011,/cbb/players/cameron-moore-1.html,,0.10,4.20,4.30,
/player/Devon-Moore/Summary/18719,International,2010,11,James Madison,/player/Devon-Moore/Summary/18719=2010,/cbb/players/devon-moore-1.html,,2.40,-0.90,1.50,
/player/Devon-Moore/Summary/18719,International,2011,12,James Madison,/player/Devon-Moore/Summary/18719=2011,/cbb/players/devon-moore-1.html,,-1.40,-2.00,-3.50,
/player/Devon-Moore/Summary/18719,International,2012,13,James Madison,/player/Devon-Moore/Summary/18719=2012,/cbb/players/devon-moore-1.html,,2.40,-0.30,2.00,
/player/Jmison-Morgan/Summary/6885,International,2010,11,Baylor,/player/Jmison-Morgan/Summary/6885=2010,/cbb/players/jmison-morgan-1.html,,-1.40,6.40,5.00,
/player/Jmison-Morgan/Summary/6885,International,2012,13,Baylor,/player/Jmison-Morgan/Summary/6885=2012,/cbb/players/jmison-morgan-1.html,,5.70,-5.50,0.10,
/player/Marcus-Morris/Summary/4078,NBA,2010,11,Kansas,/player/Marcus-Morris/Summary/4078=2010,/cbb/players/marcus-morris-1.html,,7.80,3.40,11.20,
/player/Markieff-Morris/Summary/4191,NBA,2010,11,Kansas,/player/Markieff-Morris/Summary/4191=2010,/cbb/players/markieff-morris-1.html,,6.70,5.60,12.30,
/player/Dominique-Morrison/Summary/13022,International,2010,11,Oral Roberts,/player/Dominique-Morrison/Summary/13022=2010,/cbb/players/dominique-morrison-1.html,,5.50,-1.90,3.60,
/player/Dominique-Morrison/Summary/13022,International,2011,12,Oral Roberts,/player/Dominique-Morrison/Summary/13022=2011,/cbb/players/dominique-morrison-1.html,,5.30,-2.20,3.10,
/player/Mike-Morrison/Summary/18587,International,2010,11,George Mason,/player/Mike-Morrison/Summary/18587=2010,/cbb/players/michael-morrison-1.html,,1.10,5.30,6.50,
/player/Mike-Morrison/Summary/18587,International,2011,12,George Mason,/player/Mike-Morrison/Summary/18587=2011,/cbb/players/michael-morrison-1.html,,2.00,4.70,6.70,
/player/Darrius-Morrow/Summary/7700,International,2010,11,East Carolina,/player/Darrius-Morrow/Summary/7700=2010,/cbb/players/darrius-morrow-1.html,,-0.30,0.90,0.50,
/player/Darrius-Morrow/Summary/7700,International,2011,12,East Carolina,/player/Darrius-Morrow/Summary/7700=2011,/cbb/players/darrius-morrow-1.html,,0.00,1.80,1.80,
/player/Sean-Mosley/Summary/3728,International,2010,11,Maryland,/player/Sean-Mosley/Summary/3728=2010,/cbb/players/sean-mosley-1.html,,1.00,4.40,5.40,
/player/Sean-Mosley/Summary/3728,International,2011,12,Maryland,/player/Sean-Mosley/Summary/3728=2011,/cbb/players/sean-mosley-1.html,,3.10,1.10,4.20,
/player/William-Mosley/Summary/21727,International,2010,11,Northwestern State,/player/William-Mosley/Summary/21727=2010,/cbb/players/william-mosley-1.html,,-0.60,8.70,8.10,
/player/William-Mosley/Summary/21727,International,2011,12,Northwestern State,/player/William-Mosley/Summary/21727=2011,/cbb/players/william-mosley-1.html,,0.50,6.60,7.10,
/player/Ronnie-Moss/Summary/9954,International,2010,11,Texas Christian,/player/Ronnie-Moss/Summary/9954=2010,/cbb/players/ronnie-moss-1.html,,1.70,-1.20,0.50,
/player/Arnett-Moultrie/Summary/8265,NBA,2011,12,Mississippi State,/player/Arnett-Moultrie/Summary/8265=2011,/cbb/players/arnett-moultrie-1.html,,4.00,0.90,4.80,
/player/Mathiang-Muo/Summary/18814,International,2011,12,Charleston Southern,/player/Mathiang-Muo/Summary/18814=2011,/cbb/players/mathiang-muo-1.html,,1.40,-1.70,-0.40,
/player/Mathiang-Muo/Summary/18814,International,2012,13,Charleston Southern,/player/Mathiang-Muo/Summary/18814=2012,/cbb/players/mathiang-muo-1.html,,0.30,-2.10,-1.90,
/player/Kevin-Murphy/Summary/11827,NBA,2010,11,Tennessee Tech ,/player/Kevin-Murphy/Summary/11827=2010,/cbb/players/kevin-murphy-1.html,,-0.60,-1.60,-2.20,
/player/Kevin-Murphy/Summary/11827,NBA,2011,12,Tennessee Tech ,/player/Kevin-Murphy/Summary/11827=2011,/cbb/players/kevin-murphy-1.html,,1.50,-2.70,-1.20,
